episode,flip_time_sec,retrain_started
517,27.108267671,0
518,6.581929657000001,0
519,7.527236573000001,1
520,4.452351704000001,0
521,3.988223865,0
522,2.210007858,0
523,7.402663143000001,0
524,3.2993935650000004,0
525,5.0348296,0
526,4.066141166,0
527,5.772782446000001,0
528,6.539619597000001,0
529,10.721223647,1
530,41.826982638000004,0
531,10.165077823,0
532,7.292817171,0
533,20.432447886000002,0
534,33.161782376000005,0
535,2.840155051,0
536,21.557594188000003,0
537,17.343925858000002,0
538,27.447314260000002,0
539,2.207425891,1
540,7.506549033000001,0
541,4.309719951,0
542,5.495926857000001,0
543,3.1373007210000003,0
544,6.009998459,0
545,6.945300845,0
546,8.591083235000001,0
547,16.732848138,0
548,4.916588391,0
549,4.158100366,1
550,13.904755779,0
551,4.164245698,0
552,5.16268621,0
553,10.648663236,0
554,12.25755339,0
555,2.653641738,0
556,5.24902261,0
557,7.031610808000001,0
558,9.333835268000001,0
559,9.446707231000001,1
560,9.665514505,0
561,4.731606812,0
562,3.4737082920000004,0
563,6.088159011,0
564,24.444409939,0
565,4.9839776250000005,0
566,14.259480095,0
567,10.973210797,0
568,23.699442846,0
569,7.112549448,1
570,11.69952293,0
571,4.49719023,0
572,3.559329457,0
573,19.757852734,0
574,6.0339159040000006,0
575,5.580362405000001,0
576,12.22902352,0
577,6.531774095,0
578,20.373280628,0
579,5.284334805,1
580,12.166937178000001,0
581,5.217975357,0
582,4.7241222160000005,0
583,10.428879097000001,0
584,7.454691815,0
585,12.555444679,0
586,2.4473572910000003,0
587,5.0691842860000005,0
588,25.410960429000003,0
589,12.42139689,1
590,9.809177804,0
591,14.386339298000001,0
592,3.8491902240000004,0
593,20.015653614,0
594,3.11910706,0
595,19.084686553,0
596,8.272610308,0
597,17.319477302000003,0
598,3.8434412890000003,0
599,22.777629417,1
600,6.312253238,0
601,2.034711015,0
602,1.9908671610000002,0
603,10.717139556000001,0
604,37.990918777000005,0
605,2.544834356,0
606,3.619594906,0
607,15.085179509000001,0
608,6.9150609780000005,0
609,14.406418981000002,1
610,44.379349395000006,0
611,13.489407062000002,0
612,15.432950257000002,0
613,5.2011775380000005,0
614,21.634228232,0
615,5.3773659700000005,0
616,8.716231978,0
617,2.6807516870000003,0
618,6.126389338,0
619,7.856251085,1
620,12.303387787,0
621,3.2939826840000004,0
622,12.871421470000001,0
623,17.17547634,0
624,14.496117227000001,0
625,3.124144131,0
626,8.417884631,0
627,4.0919224110000005,0
628,6.396437687000001,0
629,7.821424224,1
630,10.309125239,0
631,14.859735106,0
632,18.974232291,0
633,2.812954416,0
634,28.872198963000002,0
635,6.53088858,0
636,3.878626596,0
637,6.210841483,0
638,9.283156449,0
639,4.484275713000001,1
640,2.7506680670000003,0
641,8.305583567000001,0
642,6.1479210460000004,0
643,3.9487354160000003,0
644,7.288527705000001,0
645,9.601918897000001,0
646,3.422307313,0
647,17.457112105,0
648,5.824592375,0
649,5.232972188000001,1
650,3.752496852,0
651,3.7184324880000004,0
652,6.103178368,0
653,7.932947229000001,0
654,18.042901244,0
655,8.065486015000001,0
656,2.80885108,0
657,10.789662045,0
658,3.516753523,0
659,14.614073143,1
660,7.736126351,0
661,4.0737639450000005,0
662,14.183385808,0
663,3.055534728,0
664,2.849284169,0
665,2.7625368690000003,0
666,3.352939468,0
667,10.608167115,0
668,4.496441917,0
669,6.030578414000001,1
670,2.659803767,0
671,2.990400085,0
672,6.246160004,0
673,13.234355211,0
674,27.188575703,0
675,7.160273356,0
676,3.119979841,0
677,9.938550088000001,0
678,2.6158094100000002,0
679,5.4516108050000005,1
680,3.9596836040000003,0
681,5.023862869,0
682,3.8736476860000004,0
683,4.109668147,0
684,3.1680356080000003,0
685,8.678736903,0
686,5.328476381000001,0
687,7.473711276,0
688,7.866812994000001,0
689,5.894817974,1
690,4.468075475,0
691,10.481088542,0
692,2.187115572,0
693,5.334051971,0
694,4.639273062,0
695,2.9300306750000003,0
696,9.87459581,0
697,2.0838582420000002,0
698,22.491130549,0
699,4.806316654000001,1
700,9.030782974000001,0
701,6.383025284,0
702,3.9258869960000005,0
703,22.019269915000002,0
704,8.832388415,0
705,15.526439824,0
706,16.009182091,0
707,12.639257226000002,0
708,3.24407936,0
709,12.350861056000001,1
710,13.090212289,0
711,10.794808241,0
712,2.880819523,0
713,10.341233697,0
714,3.2656491,0
715,6.174843608000001,0
716,2.207502275,0
717,5.190557125000001,0
718,15.957189771000001,0
719,2.6689850070000003,1
720,60.041349256000004,0
721,7.79084084,0
722,3.1684518290000003,0
723,12.765970078,0
724,16.781212858,0
725,16.176076455,0
726,2.8349960440000004,0
727,5.9019930810000005,0
728,4.128866601,0
729,10.563264574000002,1
730,3.145029774,0
731,10.040721079,0
732,10.185335315000001,0
733,5.258037246000001,0
734,8.268402421000001,0
735,3.6888122830000003,0
736,8.247551727000001,0
737,3.4879330110000004,0
738,7.735002146,0
739,26.302629015,1
740,13.843795314000001,0
741,6.5486174550000005,0
742,5.437507524,0
743,14.471254358000001,0
744,2.880403149,0
745,12.792834159000002,0
746,32.469802651,0
747,22.114865397000003,0
748,7.340873966,0
749,11.250422397000001,1
750,2.168818658,0
751,4.311374434,0
752,4.920007624,0
753,2.414936382,0
754,2.428932579,0
755,7.736828786,0
756,11.473239503,0
757,2.561068532,0
758,9.690017543,0
759,5.744768242,1
760,7.215598272,0
761,2.4217360980000002,0
762,8.777841861,0
763,6.911654207000001,0
764,3.951018088,0
765,4.260924205,0
766,12.085511886,0
767,11.983752448,0
768,4.270011661,0
769,4.4402780470000005,1
770,2.8259760660000004,0
771,2.599615162,0
772,60.042639037,0
773,6.747733799000001,0
774,5.895963770000001,0
775,3.743325624,0
776,7.918127411,0
777,3.2203951670000004,0
778,3.698533395,0
779,8.127769425,1
780,2.779806947,0
781,3.569763736,0
782,4.513460917000001,0
783,14.268935606000001,0
784,2.025258242,0
785,4.281653481,0
786,3.682954606,0
787,6.288454915,0
788,3.1065189500000003,0
789,16.853676939,1
790,15.865688128,0
791,3.200489263,0
792,16.784666848,0
793,8.430834641,0
794,10.316657914,0
795,10.868040674000001,0
796,10.340338141,0
797,2.840336879,0
798,7.565108830000001,0
799,29.755287591000002,1
800,2.91179309,0
801,8.662011807,0
802,9.371247651000001,0
803,4.828970513000001,0
804,3.8441074260000003,0
805,4.7422551760000005,0
806,3.280510323,0
807,3.629675175,0
808,4.798362118,0
809,11.233181217,1
810,12.153559016,0
811,3.085867631,0
812,5.399836237000001,0
813,10.986429454000001,0
814,5.240770267,0
815,9.633597759,0
816,24.809911071000002,0
817,4.2278683820000005,0
818,12.831465244,0
819,14.004337631,1
820,4.645009849,0
821,7.9760338520000005,0
822,2.821203213,0
823,3.288223685,0
824,5.059214317,0
825,5.960242272,0
826,3.205316326,0
827,5.002977032,0
828,2.6491786420000003,0
829,8.502776632,1
830,4.8064628990000005,0
831,17.721721149,0
832,10.047272867,0
833,5.255423874,0
834,5.434135738,0
835,18.175589165,0
836,20.618241230000002,0
837,2.94063692,0
838,18.336893185,0
839,3.3682355110000004,1
840,3.4850151460000003,0
841,7.593429489,0
842,3.3363598870000004,0
843,2.390930861,0
844,11.595336156,0
845,2.755388511,0
846,9.656239279000001,0
847,4.629498755,0
848,4.165682501,0
849,5.183097035,1
850,4.741060101,0
851,4.216977097,0
852,5.328049815,0
853,2.5542965200000003,0
854,3.114788522,0
855,3.7088245000000004,0
856,4.763435106,0
857,4.962180109,0
858,6.143482381,0
859,1.9496933360000002,1
860,2.5233249300000002,0
861,9.689622294000001,0
862,3.4891577430000003,0
863,10.745956004,0
864,4.194545377,0
865,11.075674373,0
866,16.357536081000003,0
867,10.716153195,0
868,17.453578546000003,0
869,3.563940177,1
870,3.031521639,0
871,2.533322753,0
872,2.3619835630000003,0
873,2.739893319,0
874,6.237313083,0
875,9.817760751,0
876,4.161511184,0
877,9.941820320000001,0
878,2.644664524,0
879,6.357326815,1
880,2.656464295,0
881,10.928751896000001,0
882,4.96815237,0
883,7.024724267000001,0
884,3.9073182930000003,0
885,5.609571677,0
886,4.3411678270000005,0
887,9.376440299,0
888,17.301594261,0
889,13.309625144,1
890,5.536982221000001,0
891,10.049519883,0
892,4.532150591000001,0
893,9.056962724,0
894,9.066556140000001,0
895,13.405466059,0
896,5.952420322,0
897,9.348739786000001,0
898,9.184743472000001,0
899,4.60521185,1
900,8.128060205,0
901,4.477825954,0
902,15.642090861000002,0
903,3.115186947,0
904,3.394814343,0
905,3.5251057070000003,0
906,19.404002479000003,0
907,10.213766862,0
908,3.7793938770000004,0
909,3.259524105,1
910,4.474827326000001,0
911,12.334408481,0
912,29.06862239,0
913,7.473483513000001,0
914,17.801896477,0
915,21.618118288,0
916,4.950491239000001,0
917,4.044031706,0
918,16.821623018,0
919,3.4868438310000003,1
920,5.411835061000001,0
921,2.835015089,0
922,9.902403193000001,0
923,3.018761064,0
924,3.910967797,0
925,4.0967341930000005,0
926,3.705155018,0
927,2.222124609,0
928,8.693425912,0
929,3.285175766,1
930,8.810813328,0
931,5.995143908,0
932,10.982746518,0
933,4.397104885,0
934,4.276700002,0
935,2.528452526,0
936,3.406061256,0
937,16.28485286,0
938,4.080624323,0
939,11.636065977000001,1
940,19.722279629000003,0
941,49.43622520500001,0
942,32.654950316000004,0
943,4.5207942260000005,0
944,22.386345198,0
945,4.798728499,0
946,33.904724561,0
947,3.4093427970000003,0
948,7.0953629750000005,0
949,16.327515337,1
950,3.0078434880000002,0
951,8.046351626,0
952,3.434018125,0
953,7.461627356,0
954,3.4805966400000004,0
955,7.078463232000001,0
956,3.2070276470000003,0
957,11.998580947,0
958,3.078092775,0
959,3.0374376830000003,1
960,5.8720540990000005,0
961,5.5147822390000005,0
962,60.149586284,0
963,41.598817575000005,0
964,5.963030819,0
965,16.240253265,0
966,3.183899347,0
967,7.362070739000001,0
968,2.466526147,0
969,57.822163445,1
970,41.00053684,0
971,4.41090842,0
972,8.687382879000001,0
973,4.059482269,0
974,15.164067838000001,0
975,3.0571499490000003,0
976,8.413796537000001,0
977,8.731862741,0
978,30.737131886,0
979,24.102386162000002,1
980,3.8876676850000003,0
981,5.640016583,0
982,2.733888083,0
983,3.3391600510000004,0
984,2.4562700790000003,0
985,4.12895911,0
986,4.43798066,0
987,2.3643106620000003,0
988,9.520278721,0
989,4.8839714480000005,1
990,6.479259460000001,0
991,2.654123851,0
992,4.674032100000001,0
993,4.66983743,0
994,11.416576349000001,0
995,9.457633815000001,0
996,24.044846748,0
997,4.507615945,0
998,12.395104108,0
999,5.80617168,1
