0,120.24141965400001,0
1,30.181148602,0
9,30.096201630000003,0
19,30.082231953,0
25,30.008758013,0
36,30.114583466000003,0
37,30.24429126,0
38,30.060209074000003,0
44,30.173056305000003,0
45,30.023123142000003,0
47,30.29901062,0
51,30.355194141000002,0
52,30.143586050000003,0
55,30.368495910000004,0
56,30.285872215,0
60,30.028724832,0
62,30.137699068000003,0
64,30.00392396,0
65,30.354934633000003,0
67,30.102895663,0
68,30.288483033000002,0
70,30.611690696,0
71,30.365721119000003,0
72,30.112580741000002,0
73,30.182522421,0
74,30.023315857000004,0
80,30.175107467,0
83,30.385963788,0
84,30.208361334000003,0
85,30.300269694,0
86,30.317213882,0
88,30.317986748000003,0
89,30.219414947,0
90,30.131741288,0
95,30.397987321000002,0
96,30.284536488,0
99,30.167342625000003,0
105,30.170553484000003,0
106,30.201757165000004,0
111,30.189010878,0
115,30.002896753,0
118,30.408395247,0
122,30.374068474,0
123,30.221238520000004,0
125,30.435963219,0
127,30.289073432000002,0
138,30.032114416000002,0
146,30.002806546000002,0
148,30.408619944,0
149,30.411200583000003,0
150,30.240457179000003,0
152,30.265050866000003,0
153,30.220099960000002,0
162,30.251292387000003,0
163,30.068614997,0
164,30.147587801,0
165,30.178067605000003,0
174,30.280009596000003,0
0,30.026930969000002,0
1,30.06470763,0
2,30.053243768,0
0,300.02062409,0
1,300.062592648,0
0,3.5457743020000003,0
1,1.5421522200000002,0
2,4.043448646,0
3,11.445675411,0
4,4.343933139000001,0
5,4.843615294,0
6,2.542826325,0
7,2.142849871,0
8,1.4438411740000001,0
9,4.942168682,0
10,2.9417255630000003,0
11,2.242300818,0
12,1.443481749,0
13,3.341415903,0
14,1.442811698,0
15,2.3409677550000003,0
16,7.542981603,0
17,2.843505093,0
18,1.5418706960000002,0
19,1.543789174,1
20,1.528774754,0
21,1.7420830230000002,0
22,1.5422221600000001,0
23,1.543176915,0
24,1.441566337,0
25,2.2414176820000002,0
26,2.241247107,0
27,2.2419300250000003,0
28,2.1412715980000003,0
29,1.441977945,0
30,2.240574515,0
31,1.541520073,0
32,1.5422092660000002,0
33,1.541363387,0
34,2.141051167,0
35,1.642528742,0
36,1.541633049,0
37,2.2425249910000002,0
38,1.6411579500000002,0
39,2.142902099,1
40,1.629804215,0
41,1.8422626340000001,0
42,1.440869331,0
43,1.4409867120000002,0
44,1.340159866,0
45,1.342788665,0
46,1.841869599,0
47,1.5410129320000001,0
48,1.4293669800000002,0
49,1.741448737,0
50,1.3428201690000001,0
51,1.442534685,0
52,1.4424683790000001,0
53,1.6416216670000001,0
54,1.442600852,0
55,1.9424912060000001,0
56,1.342415857,0
57,1.442155813,0
58,1.4425422,0
59,1.4421967910000002,1
60,1.4406933940000002,0
61,2.042459445,0
62,1.4411449070000002,0
63,1.742732874,0
64,1.441034246,0
65,1.9411640040000002,0
66,1.4410406900000001,0
67,2.0425597730000002,0
68,2.042029839,0
69,1.441106605,0
70,1.542351776,0
71,1.440842081,0
72,1.4418564470000002,0
73,2.8422402900000003,0
74,1.4410908690000002,0
75,1.541276455,0
76,1.342549744,0
77,1.740577999,0
78,1.9408362540000001,0
79,1.542001838,1
80,1.7411304660000002,0
81,1.6405898870000002,0
82,1.441764821,0
83,2.542013325,0
84,1.442046022,0
85,2.039917059,0
86,1.541227946,0
87,2.141520514,0
88,1.540165132,0
89,1.4402116790000001,0
90,1.541697882,0
91,1.7422393470000002,0
92,2.441182469,0
93,1.44143448,0
94,1.9416751230000002,0
95,1.441756204,0
96,2.142975264,0
97,2.640575846,0
98,1.4412616340000002,0
99,1.444410709,1
0,2.0566757900000003,0
1,3.441190451,0
2,1.7422069660000001,0
3,2.142554166,0
4,1.441816199,0
5,1.642020276,0
6,1.543237847,0
7,1.8424160230000002,0
8,1.342700126,0
9,1.5413439450000002,0
10,1.5432668950000001,0
11,1.441815807,0
12,2.041872969,0
13,2.041551291,0
14,1.7418043810000001,0
15,2.642481804,0
16,1.44277352,0
17,2.143522604,0
18,1.443004643,0
19,1.444107934,1
20,1.4288270790000002,0
21,1.4426372230000002,0
