0,3.0956184970000002,1,137.78327651023864,1
1,1.930453951,1,183.89193784273587,0
2,3.3964965240000002,1,126.71691929210316,1
3,1.287715385,1,189.8857888115777,0
4,1.8544704330000001,1,175.44230270385742,0
5,5.617715083,1,112.97963509294722,1
6,4.452546637,1,107.83788274055154,1
7,2.9263152430000003,0,105.6383291741735,1
8,1.788692951,1,175.3421891530355,0
9,1.620342758,1,178.56460432572797,0
10,1.7694600600000001,1,181.5435848236084,0
11,1.6395357910000001,1,164.1414084001021,0
12,1.306181293,1,206.86958991156683,0
13,3.110537443,1,127.41935260295868,1
14,1.4402205730000002,1,185.9557647705078,0
15,1.6123531740000001,1,186.08527929132634,0
16,0.9722209300000001,1,210.5152816772461,0
17,1.285078884,1,205.4350060356988,0
18,3.6987075050000002,1,116.57035230721037,1
19,2.91168527,1,176.56042761551706,0
20,3.619571742,1,101.51969388624032,1
21,1.6474828490000002,1,180.86835341020063,0
22,3.557205526,1,94.62008175124292,1
23,1.313306789,1,195.49323103162976,0
24,1.968100315,1,181.42388094388522,0
25,2.089014263,1,170.75295039585657,0
26,4.250851492000001,1,93.81359264640896,1
27,0.978818261,1,211.33567810058594,0
28,1.7705923440000002,1,174.40027554829916,0
29,2.890289353,0,94.72641255838894,1
30,2.305835358,1,166.17064921061197,0
31,3.3613962560000004,1,122.48341549323364,1
32,1.305173975,1,188.09683736165366,0
33,1.458643186,1,187.4714012145996,0
34,1.295198056,1,194.8361579047309,0
35,1.148691691,1,207.81604862213135,0
36,16.306033973,1,41.10593914516343,1
37,1.4727145910000001,1,188.6230369567871,0
38,1.806231146,1,179.60031127929688,0
39,1.6066174770000001,1,178.61505230990323,0
40,1.7858579790000002,1,186.79807408650717,0
41,1.799685996,1,180.4497585296631,0
42,3.2683508210000003,1,110.1335302449408,1
43,2.088223845,1,183.24006870814733,0
44,1.958925894,1,180.50531181922327,0
45,1.127846941,1,198.023193359375,0
46,1.778514469,1,177.0319735209147,0
47,1.62587999,1,179.70310835404828,0
48,1.924224788,1,188.49313647930438,0
49,1.7972714810000001,1,178.12350845336914,0
50,2.1249551820000003,1,185.99262728009904,0
51,1.446709671,1,175.38740158081055,0
52,2.1165327030000003,0,129.3160774367196,1
53,1.952767026,1,181.7793185894306,0
54,2.9486417080000002,0,132.63154513271232,1
55,3.481241701,1,129.76840950142252,1
56,2.0373528110000003,1,184.33890063946063,0
57,1.477812238,1,214.5392105102539,0
58,1.458649534,1,196.8913787841797,0
59,1.769895073,1,177.5655148824056,0
60,1.7696214360000002,1,182.05692990620932,0
61,1.473726305,1,185.34619827270507,0
62,1.6283508800000002,1,181.82043942538175,0
63,1.6224921790000002,1,192.70685091885653,0
64,1.797456697,1,183.9504140218099,0
65,1.7852554440000001,1,190.7308381398519,0
66,2.7764791210000004,1,212.07986407809787,0
67,2.296425913,1,183.084619140625,0
68,1.6433125750000002,1,204.79365678267047,0
69,1.1504573610000002,1,213.75717544555664,0
70,20.017439624,1,112.88823404619771,0
71,2.304599843,1,196.77041524251302,0
72,1.153371992,1,202.3105411529541,0
73,2.5056033450000004,1,164.75229692459106,0
74,1.515573285,1,184.2840316772461,0
75,1.651548454,1,181.52634221857244,0
76,1.670636535,0,150.60066212307322,1
77,3.0233928260000003,1,91.32234739943554,1
78,7.055588118,1,177.63946889132956,1
79,1.6788025880000002,1,183.9146402532404,0
80,2.958779643,0,106.5019254802089,1
81,1.4997169250000002,1,207.95016326904297,0
82,5.724210324,1,69.75970298483908,1
83,4.933666119000001,1,91.53452852737973,1
84,1.12752374,1,202.1519947052002,0
85,3.399728117,1,81.6563250165094,1
86,1.4597331230000001,1,193.59489364624022,0
87,1.8548919320000001,1,180.27569643656412,0
88,1.629945481,1,180.2441864013672,0
89,2.3025124370000003,1,190.56967163085938,0
90,5.9810883960000005,1,56.8953107596954,1
91,1.3206306680000002,1,192.1408928765191,0
92,1.625669123,1,185.8748217496005,0
93,1.3127455380000002,1,185.59612867567273,0
94,1.7896235550000001,1,190.09536997477213,0
95,3.4056147190000003,1,87.66424232551998,1
96,2.299502936,1,191.6869120279948,0
97,2.011225291,1,178.85962853064905,0
98,1.162792987,1,200.1492509841919,0
99,1.652479282,1,191.36296983198687,0
100,4.404812447,1,154.9017163515091,1
101,11.417729360000001,1,31.074366622245346,1
102,3.2875263130000003,1,141.75148198150453,1
103,3.8453467210000003,1,102.4249459442993,1
104,2.6117055440000003,1,161.93922155043657,0
105,2.331294032,1,160.50369669596355,0
106,3.317591036,1,133.8009834630149,1
107,1.6264057070000002,1,195.12102231112394,0
108,1.8081036540000002,1,204.71364148457846,0
109,2.65318646,1,217.6855495677275,0
110,2.280165153,0,121.06491663058598,1
111,20.088301344,1,19.75641444667441,0
112,1.638158393,1,202.86352955211294,0
113,4.803284005,1,126.85050451113233,1
114,2.9743961800000003,0,135.93856207673488,1
115,2.046467647,1,193.38479614257812,0
116,1.6695367550000002,1,180.96627044677734,0
117,2.660206863,0,120.43013439984882,1
118,1.490953235,1,197.91686630249023,0
119,1.9545470020000002,1,175.66508131760818,0
