time,x,z,x_dot,z_dot,raw_pitch_rad,raw_pitch_deg,raw_pitch_dot,pitch_rad,pitch_deg,pitch_dot,pitch_ref_rad,pitch_ref_deg,tau_cmd,ctrl_cmd,solve_success,omega_dot_raw,omega_dot_filtered,omega_dot_rls,rls_error,rls_skipped,a_g,a_tau,a_omega,a_v,a_0,a_g_nom,a_tau_nom
11.234999999999213,-16.804649686309155,0.28838761185584705,-3.7253867031139865,-0.00014691712206058637,-1.1740955859610607,-67.27072182050813,0.009048687373585173,1.1740955859610607,67.27072182050813,-0.009048687373585173,1.3962634015954636,80.0,0.3732381018561716,-0.3732381018561716,1,0.0047461073074542975,0.0047461073074542975,-0.41463791864145527,0.41938402594890956,0,-21.567969484516684,-4.031133619854707,-5.2859294894798,-0.09996425719331596,8.99779959877693,27.669526383828885,-2.7652381907046517
11.235999999999212,-16.8083750752324,0.2883874648875341,-3.7253911416422985,-0.00014702206454718752,-1.1740865346341942,-67.27020321767968,0.009054124190514434,1.1740865346341942,67.27020321767968,-0.009054124190514434,1.3962634015954636,80.0,0.3732381018561716,-0.3732381018561716,1,0.0047461073074542975,0.0047461073074542975,-0.41463791864145527,0.41938402594890956,0,-21.567969484516684,-4.031133619854707,-5.2859294894798,-0.09996425719331596,8.99779959877693,27.669526383828885,-2.7652381907046517
11.236999999999211,-16.81210046858897,0.2883873178065972,-3.7253955697534833,-0.00014714236998849496,-1.1740774773970828,-67.26968427621915,0.009060507803367477,1.1740774773970828,67.26968427621915,-0.009060507803367477,1.3962634015954636,80.0,0.3732381018561716,-0.3732381018561716,1,0.0047461073074542975,0.0047461073074542975,-0.41463791864145527,0.41938402594890956,0,-21.567969484516684,-4.031133619854707,-5.2859294894798,-0.09996425719331596,8.99779959877693,27.669526383828885,-2.7652381907046517
11.23799999999921,-16.81582586636843,0.288387170597673,-3.725399987429597,-0.00014727803954279526,-1.1740684133031005,-67.26916494188886,0.009067837882757146,1.1740684133031005,67.26916494188886,-0.009067837882757146,1.3962634015954636,80.0,0.3732381018561716,-0.3732381018561716,1,0.0047461073074542975,0.0047461073074542975,-0.41463791864145527,0.41938402594890956,0,-21.567969484516684,-4.031133619854707,-5.2859294894798,-0.09996425719331596,8.99779959877693,27.669526383828885,-2.7652381907046517
11.23899999999921,-16.819551268560343,0.28838702324539617,-3.7254043946517714,-0.0001474290756334279,-1.1740593414059186,-67.26864516046815,0.009076114164136551,1.1740593414059186,67.26864516046815,-0.009076114164136551,1.3962634015954636,80.0,0.3732381018561716,-0.3732381018561716,1,0.0047461073074542975,0.0047461073074542975,-0.41463791864145527,0.41938402594890956,0,-21.567969484516684,-4.031133619854707,-5.2859294894798,-0.09996425719331596,8.99779959877693,27.669526383828885,-2.7652381907046517
11.23999999999921,-16.823276675154244,0.28838687573439853,-3.7254087914002434,-0.00014759548192880284,-1.17405026075944,-67.26812487774968,0.009085336447989478,1.17405026075944,67.26812487774968,-0.009085336447989478,1.3962634015954636,80.0,0.3732381018561716,-0.3732381018561716,1,0.0047461073074542975,0.0047461073074542975,-0.41463791864145527,0.41938402594890956,0,-21.567969484516684,-4.031133619854707,-5.2859294894798,-0.09996425719331596,8.99779959877693,27.669526383828885,-2.7652381907046517
11.24099999999921,-16.827002086139647,0.2883867280493075,-3.725413177654381,-0.00014777726332807246,-1.1740411704177351,-67.26760403953566,0.009095504599998963,1.1740411704177351,67.26760403953566,-0.009095504599998963,1.3962634015954636,80.0,0.3732381018561716,-0.3732381018561716,1,0.0047461073074542975,0.0047461073074542975,-0.41463791864145527,0.41938402594890956,0,-21.567969484516684,-4.031133619854707,-5.2859294894798,-0.09996425719331596,8.99779959877693,27.669526383828885,-2.7652381907046517
11.241999999999209,-16.830727501506047,0.288386580174745,-3.7254175533927065,-0.00014797442594155656,-1.1740320694349755,-67.26708259163411,0.009106618551189542,1.1740320694349755,67.26708259163411,-0.009106618551189542,1.3962634015954636,80.0,0.3732381018561716,-0.3732381018561716,1,0.0047461073074542975,0.0047461073074542975,-0.41463791864145527,0.41938402594890956,0,-21.567969484516684,-4.031133619854707,-5.2859294894798,-0.09996425719331596,8.99779959877693,27.669526383828885,-2.7652381907046517
11.242999999999208,-16.834452921242917,0.2883864320953263,-3.7254219185929167,-0.0001481869771003572,-1.1740229568653693,-67.26656047985516,0.00911867829805684,1.1740229568653693,67.26656047985516,-0.00911867829805684,1.3962634015954636,80.0,0.3732381018561716,-0.3732381018561716,1,0.0047461073074542975,0.0047461073074542975,-0.41463791864145527,0.41938402594890956,0,-21.567969484516684,-4.031133619854707,-5.2859294894798,-0.09996425719331596,8.99779959877693,27.669526383828885,-2.7652381907046517
11.243999999999208,-16.83817834533971,0.2883862837956586,-3.7254262732318995,-0.00014841492532924474,-1.1740138317630953,-67.26603765000723,0.00913168390267409,1.1740138317630953,67.26603765000723,-0.00913168390267409,1.3962634015954636,80.0,0.3732381018561716,-0.3732381018561716,1,0.0047461073074542975,0.0047461073074542975,-0.41463791864145527,0.41938402594890956,0,-21.567969484516684,-4.031133619854707,-5.2859294894798,-0.09996425719331596,8.99779959877693,27.669526383828885,-2.7652381907046517
