time,x,z,x_dot,z_dot,raw_pitch_rad,raw_pitch_deg,raw_pitch_dot,pitch_rad,pitch_deg,pitch_dot,pitch_ref_cmd_rad,pitch_ref_cmd_deg,pitch_ref_target_rad,pitch_ref_target_deg,tau_cmd,ctrl_cmd
1.4109999999999554,-0.5091357055284678,0.1512692343478993,3.526217153203191,0.010605494108228293,-0.0020048477432476034,-0.11486931425441536,-0.05487183214405274,0.0020048477432476034,0.11486931425441536,0.05487183214405274,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4119999999999553,-0.5056072846929648,0.15127879020830384,3.5306246009536353,0.008505022363395783,-0.0020539040207541125,-0.11768003191416089,-0.04324754618482447,0.0020539040207541125,0.11768003191416089,0.04324754618482447,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4129999999999552,-0.5020744561728819,0.15128624207369543,3.5350325100662254,0.006397589880573267,-0.002091355711153134,-0.11982585570965544,-0.03166191600106973,0.002091355711153134,0.11982585570965544,0.03166191600106973,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.413999999999955,-0.4985372195431793,0.15129158323295802,3.539440808466475,0.0042836884120033385,-0.0021172393016774733,-0.1213088762053449,-0.02011065973915542,0.0021172393016774733,0.1213088762053449,0.02011065973915542,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.414999999999955,-0.4949955744491729,0.15129480744480595,3.543849427521519,0.0021637663999644614,-0.0021315871594586046,-0.12213094790125766,-0.00858981523458247,0.0021315871594586046,0.12213094790125766,0.00858981523458247,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4159999999999549,-0.49144952060308744,0.15129590889603825,3.548258302044386,3.8232069624041364e-05,-0.002134427840015915,-0.1222937069081364,0.002904282148285366,0.002134427840015915,0.1222937069081364,-0.002904282148285366,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4169999999999547,-0.4878990577806235,0.1512948821627809,3.5526673702628013,-0.0020925436860040132,-0.0021257863742897213,-0.12179858739321857,0.014375020282493118,0.0021257863742897213,0.12179858739321857,-0.014375020282493118,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4179999999999546,-0.4843441858175703,0.1512917221745156,3.557076573759448,-0.004228224614902928,-0.002105684535570741,-0.12064683687416833,0.025825529732505268,0.002105684535570741,0.12064683687416833,-0.025825529732505268,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4189999999999545,-0.48078490460649076,0.15128642418070884,3.561485857389591,-0.006368506595724326,-0.0020741410875995633,-0.11883953043412934,0.03725870197254601,0.0020741410875995633,0.11883953043412934,-0.03725870197254601,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4199999999999544,-0.4772212140934971,0.1512789837198652,3.5658951691810765,-0.008513115296312556,-0.0020311720150354637,-0.11637758392661506,0.04867720644121475,0.0020311720150354637,0.11637758392661506,-0.04867720644121475,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4209999999999543,-0.4736531142751343,0.151269396590843,3.5703044602209393,-0.010661803989999247,-0.001976790737424083,-0.11326176623495368,0.06008350650008803,0.001976790737424083,0.11326176623495368,-0.06008350650008803,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4219999999999542,-0.47008060519538175,0.15125765882627876,3.5747136845322043,-0.01281435151938684,-0.0019110083077277596,-0.10949271064723828,0.07147987436015474,0.0019110083077277596,0.10949271064723828,-0.07147987436015474,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.422999999999954,-0.46650368694278177,0.15124376666797804,3.579122798943873,-0.01497056039805969,-0.0018338335964202465,-0.10507092540417724,0.08286840503637019,0.0018338335964202465,0.10507092540417724,-0.08286840503637019,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.423999999999954,-0.4629223596477006,0.15122771654413966,3.5835317629566097,-0.01713025504132041,-0.0017452734620889557,-0.09999680347388265,0.0942510293872866,0.0017452734620889557,0.09999680347388265,-0.0942510293872866,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4249999999999539,-0.4593366234797248,0.15120950504828792,3.587940538606202,-0.019293280117641958,-0.0016453329094324566,-0.09427063160446028,0.10562952629364628,0.0016453329094324566,0.09427063160446028,-0.10562952629364628,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4259999999999537,-0.4557464786451948,0.15118912891979636,3.5923490903265196,-0.02145949901307431,-0.0015340152354885361,-0.08789259870226022,0.1170055340269322,0.0015340152354885361,0.08789259870226022,-0.1170055340269322,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4269999999999536,-0.45215192538487475,0.15116658502589359,3.596757384813366,-0.023628792401346212,-0.001411322164878518,-0.08086280358080558,0.12838056085612937,0.001411322164878518,0.08086280358080558,-0.12838056085612937,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4279999999999535,-0.4485529639717582,0.15114187034504914,3.6011653908903654,-0.025801056912862746,-0.0012772539748065648,-0.07318126212272494,0.13975599493840798,0.0012772539748065648,0.07318126212272494,-0.13975599493840798,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4289999999999534,-0.4449495947090059,0.15111498195164352,3.605573079377788,-0.027976203896229138,-0.001131809610508214,-0.06484791389446622,0.15113311353698855,0.001131809610508214,0.06484791389446622,-0.15113311353698855,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4299999999999533,-0.4413418179280133,0.15108591700183288,3.6099804229650267,-0.030154158266328297,-0.0009749867918002985,-0.0558626282511574,0.1625130916071494,0.0009749867918002985,0.0558626282511574,-0.1625130916071494,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4309999999999532,-0.43772963398660353,0.15105467272052475,3.614387396087272,-0.03233485743334774,-0.0008067821113445536,-0.04622520996669657,0.17389700978913042,0.0008067821113445536,0.04622520996669657,-0.17389700978913042,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.431999999999953,-0.4340794415837738,0.15104859517032476,3.685990358028472,0.02021973557668833,-0.0007787117106248226,-0.044616894476215,-0.11749448104610599,0.0007787117106248226,0.044616894476215,0.11749448104610599,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.432999999999953,-0.4303753348920641,0.15108077767277317,3.706292362769658,0.031189003965404395,-0.0009617534881924034,-0.055104415805409764,-0.17670808162608378,0.0009617534881924034,0.055104415805409764,0.17670808162608378,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4339999999999529,-0.426666856339428,0.15111096695795073,3.7106649802806073,0.0291867547128552,-0.0011321714596622544,-0.0648686463238131,-0.16414759774948665,0.0011321714596622544,0.0648686463238131,0.16414759774948665,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4349999999999528,-0.42295400446888365,0.1511391457824014,3.715038985205192,0.027168297299422495,-0.001290086425782413,-0.07391650740444958,-0.15170040165572293,0.001290086425782413,0.07391650740444958,0.15170040165572293,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4359999999999526,-0.4192367779340543,0.1511652985650753,3.7194142947381508,0.025134869315251916,-0.0014356067875876716,-0.08225420996910764,-0.1393568369328313,0.0014356067875876716,0.08225420996910764,0.1393568369328313,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4369999999999525,-0.41551517547325806,0.15118941091384452,3.723790822571417,0.023087612196478893,-0.0015688316330108893,-0.0898874313381408,-0.1271079260889842,0.0015688316330108893,0.0898874313381408,0.1271079260889842,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4379999999999524,-0.4117891959122344,0.15121146953280384,3.7281684803984536,0.02102757804619917,-0.0016898513932169933,-0.09682135283563582,-0.11494532587817165,0.0016898513932169933,0.09682135283563582,0.11494532587817165,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4389999999999523,-0.40805883816550304,0.15123146213613584,3.732547179152023,0.018955735950632033,-0.0017987484557169316,-0.10306069491825463,-0.10286128549636465,0.0017987484557169316,0.10306069491825463,0.10286128549636465,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4399999999999522,-0.40432410123660223,0.15124937736805885,3.7369268300139673,0.01687297783557834,-0.0018955977370224842,-0.10860974998593806,-0.09084860743337461,0.0018955977370224842,0.10860974998593806,0.09084860743337461,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.440999999999952,-0.4005849842174172,0.15126520472841834,3.741307345230437,0.014780123902905394,-0.0019804672174004267,-0.11347241302106252,-0.07890061078969064,0.0019804672174004267,0.11347241302106252,0.07890061078969064,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.441999999999952,-0.3968414862867781,0.15127893450351948,3.745688638761511,0.012677927682210082,-0.002053418440104253,-0.11765221019231072,-0.0670110968878402,0.002053418440104253,0.11765221019231072,0.0670110968878402,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4429999999999519,-0.393093606708481,0.1512905577018322,3.750070626790249,0.010567080728896285,-0.0021145069772999722,-0.12115232555025338,-0.055174317024891006,0.0021145069772999722,0.12115232555025338,0.055174317024891006,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4439999999999518,-0.3893413448288604,0.15130006599422927,3.754453228112813,0.00844821699653991,-0.0021637828647565914,-0.12397562593327928,-0.04338494222725054,0.0021637828647565914,0.12397562593327928,0.04338494222725054,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4449999999999517,-0.38558470007402396,0.15130745165844436,3.7588363644283396,0.0063219169085263725,-0.0022012910072393816,-0.1261246841949185,-0.031638034881286616,0.0022012910072393816,0.1261246841949185,0.031638034881286616,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4459999999999515,-0.38182367194683975,0.15131270752746098,3.76321996054466,0.004188711151447673,-0.002227071556423004,-0.12760180085666953,-0.019929022123908482,0.002227071556423004,0.12760180085666953,0.019929022123908482,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4469999999999514,-0.37805826002375487,0.15131582694156398,3.7676039445137315,0.002049084210587434,-0.0022411602630304016,-0.12840902428407147,-0.008253670886431433,0.0022411602630304016,0.12840902428407147,0.008253670886431433,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4479999999999513,-0.3742884639515082,0.1513168037038056,3.7719882477086935,-9.65223340587372e-05,-0.002243588804800759,-0.12854816947788417,0.0033919355069959058,0.002243588804800759,0.12854816947788417,-0.0033919355069959058,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.4489999999999512,-0.3705142834437912,0.15131563203865475,3.776372804852781,-0.002247706734419379,-0.0022343850917946905,-0.12802083556678678,0.01501141927812714,0.0022343850917946905,0.12802083556678678,-0.01501141927812714,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.449999999999951,-0.3667357182779,0.15131230655361477,3.7807575540088427,-0.004404104208274884,-0.002213573550456219,-0.12682842208293035,0.026608128756077647,0.002213573550456219,0.12682842208293035,-0.026608128756077647,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.779905072444697,4.779905072444697
1.450999999999951,-0.3629528831006207,0.15130673571608544,3.784912817937961,-0.006738571851731641,-0.0021806536277267316,-0.12494224944863391,0.03922695539167137,0.0021806536277267316,0.12494224944863391,-0.03922695539167137,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.566180920825339,4.566180920825339
1.4519999999999509,-0.35916589261401494,0.15129882747908951,3.7890681658984247,-0.00907883536767209,-0.002135128537639539,-0.1223338539246849,0.05181906380094436,0.002135128537639539,0.1223338539246849,-0.05181906380094436,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.566180920825339,4.566180920825339
1.4529999999999508,-0.35537474675433817,0.15128857624341058,3.793223557351831,-0.011424507861645804,-0.0020770232450199764,-0.11900466589021133,0.06438791487542028,0.0020770232450199764,0.11900466589021133,-0.06438791487542028,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.566180920825339,4.566180920825339
1.4539999999999507,-0.35157944549821296,0.1512759767779667,3.7973789521607104,-0.013775239484059145,-0.002006359388202561,-0.11495592513045667,0.076936703928435,0.002006359388202561,0.11495592513045667,-0.076936703928435,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.566180920825339,4.566180920825339
1.4549999999999506,-0.3477799888620663,0.15126102418415663,3.8015343108997923,-0.016130714680992295,-0.0019231555351446627,-0.11018869551101243,0.0894683794243947,0.0019231555351446627,0.11018869551101243,-0.0894683794243947,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.566180920825339,4.566180920825339
1.4559999999999504,-0.34397637690129096,0.1512437138628587,3.8056895950979386,-0.018490649635787212,-0.0018274274213994038,-0.10470387861266083,0.10198566054171186,0.0018274274213994038,0.10470387861266083,-0.10198566054171186,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.566180920825339,4.566180920825339
1.4569999999999503,-0.3401686097091953,0.15122404148389826,3.80984476742165,-0.020854789888305997,-0.0017191881710826213,-0.09850222639184912,0.11449105363192182,0.0017191881710826213,0.09850222639184912,-0.11449105363192182,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.566180920825339,4.566180920825339
1.4579999999999502,-0.33635668741579466,0.15120200295781197,3.8139997918095494,-0.023222908119758003,-0.0015984485019076434,-0.09158435292831708,0.12698686763465988,0.0015984485019076434,0.09158435292831708,-0.12698686763465988,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.566180920825339,4.566180920825339
1.4589999999999501,-0.3325406101864891,0.15117759440974937,3.8181546335659298,-0.025594802091887067,-0.0014652169153032764,-0.08395074531805514,0.13947522850555982,0.0014652169153032764,0.08395074531805514,-0.13947522850555982,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.566180920825339,4.566180920825339
1.45999999999995,-0.32872037822066563,0.15115081215536233,3.8223092594202996,-0.02797029273012183,-0.0013194998725746115,-0.07560177376657516,0.1519580927115951,0.0013194998725746115,0.07560177376657516,-0.1519580927115951,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.566180920825339,4.566180920825339
1.46099999999995,-0.32489599175025496,0.15112165267854344,3.826463637558881,-0.03034922234102965,-0.0011613019580129676,-0.06653770093442178,0.1644372598459502,0.0011613019580129676,0.06653770093442178,-0.1644372598459502,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.566180920825339,4.566180920825339
1.4619999999999498,-0.32106745103826895,0.1510901126108836,3.830617737633146,-0.03273145295508453,-0.0009906260298103667,-0.05675869058393489,0.17691438441218724,0.0009906260298103667,0.05675869058393489,-0.17691438441218724,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.566180920825339,4.566180920825339
1.4629999999999497,-0.3172347563773389,0.15105618871272763,3.83477153074973,-0.03511686478637624,-0.000807473359585325,-0.04626481557348862,0.18939098682517735,0.000807473359585325,0.04626481557348862,-0.18939098682517735,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.566180920825339,4.566180920825339
1.4639999999999496,-0.3133637449614688,0.15104768341559427,3.9072441379760456,0.018146851441988063,-0.0007658977307452169,-0.04388270751034804,-0.10597402538555406,0.0007658977307452169,0.04388270751034804,0.10597402538555406,1.3962634015954636,80.0,1.3962634015954636,80.0,-4.566180920825339,4.566180920825339
