time,x,z,x_dot,z_dot,pitch_deg,pitch_dot,goal_x,dist_to_goal,tau_cmd,ctrl_cmd,solve_success,gp_v,gp_omega,gp_std,gp_active_points,rls_err_v,rls_err_omega,a_g,a_tau,a_omega,a_v,a_0,b_tau,b_v,b_sin,b_0
0.011000000000000003,-0.00025341555873772763,0.15116936260732736,-0.04608424913162247,-0.004172858785063974,-0.0038289606088855004,-0.00904393158473142,5.0,5.0002534155587375,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.012000000000000004,-0.00030159451275055575,0.15116514340148365,-0.0502735891892615,-0.004260899606360971,-0.004352568085213011,-0.009223286891534852,5.0,5.0003015945127505,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.013000000000000005,-0.0003539625907610232,0.1511608495967058,-0.054462490752760565,-0.004322551601461496,-0.004884776452021166,-0.009345256357948918,5.0,5.000353962590761,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.014000000000000005,-0.0004105193362628876,0.1511565061411122,-0.05865091881655797,-0.004360653817246146,-0.005422480561836059,-0.0094161253513418,5.0,5.0004105193362625,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.015000000000000006,-0.0004712642606338558,0.15115213526743757,-0.06283884400047449,-0.004377801286962235,-0.005962919321895088,-0.009441626133749189,5.0,5.000471264260634,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.016000000000000007,-0.0005361968483232168,0.1511477567273644,-0.06702624169569857,-0.004376364147624088,-0.006503645316563953,-0.009426983072397442,5.0,5.000536196848323,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.017000000000000008,-0.0006053165612468261,0.1511433880074606,-0.07121309133063489,-0.004358505327100501,-0.0070424969158056445,-0.009376954253982306,5.0,5.000605316561247,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.01800000000000001,-0.0006786228425010958,0.15113904452810314,-0.07539937574056788,-0.004326196901472351,-0.0075775726713050995,-0.009295869767764876,5.0,5.000678622842501,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.01900000000000001,-0.0007561151194926638,0.15113473982666945,-0.07958508062718893,-0.004281235217631991,-0.008107207816668611,-0.009187666909388598,5.0,5.000756115119493,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.02000000000000001,-0.0008377928065674031,0.15113048572618598,-0.08377019409586252,-0.0042252548704701885,-0.00862995270215092,-0.009055922543277547,5.0,5.000837792806568,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.02100000000000001,-0.0009236553072111189,0.1511262924905374,-0.08795470626009771,-0.004159741618434732,-0.009144553007577362,-0.00890388284698133,5.0,5.000923655307211,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.022000000000000013,-0.001013702015884456,0.15112216896725789,-0.09213860890407648,-0.004086044315823067,-0.009649931589507724,-0.008734490646228348,5.0,5.001013702015884,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.023000000000000013,-0.0011079323195460108,0.1511181227188513,-0.09632189519529638,-0.00400538593491305,-0.010145171830234832,-0.008550410535011523,5.0,5.001107932319546,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.024000000000000014,-0.0012063455989102295,0.15111416014351572,-0.10050455944043421,-0.00391887374600361,-0.010629502366939303,-0.008354051960953963,5.0,5.00120634559891,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.025000000000000015,-0.0013089412294802572,0.1511102865860823,-0.1046865968784503,-0.0038275087186302043,-0.011102283089258353,-0.00814759044264553,5.0,5.00130894122948,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.026000000000000016,-0.0014157185823903203,0.15110650643991783,-0.10886800350574721,-0.0037321942026683954,-0.011562992302703292,-0.007932987072702376,5.0,5.001415718582391,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.027000000000000017,-0.001526677025087396,0.1511028232404833,-0.11304877592888724,-0.0036337439437467488,-0.012011214963815587,-0.0077120064480600955,5.0,5.001526677025088,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.028000000000000018,-0.0016418159218777348,0.15109923975118883,-0.11722891124097345,-0.003532889483354403,-0.012446631900726009,-0.0074862331574972,5.0,5.001641815921878,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.02900000000000002,-0.0017611346343601685,0.15109575804213649,-0.12140840691832125,-0.0034302869902564344,-0.012869009939917814,-0.007257086945630233,5.0,5.00176113463436,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.03000000000000002,-0.0018846325217650047,0.15109237956229804,-0.12558726073450044,-0.0033265235663070512,-0.013278192866536651,-0.0070258366626125175,5.0,5.001884632521765,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.03100000000000002,-0.0020123089412145798,0.15108910520563285,-0.12976547068922276,-0.003222123066473705,-0.013674093151579574,-0.00679361309950444,5.0,5.0020123089412145,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.03200000000000002,-0.002144163247919201,0.15108593537161336,-0.13394303494989143,-0.00311755146984276,-0.014056684384774884,-0.00656142080073133,5.0,5.0021441632479196,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.03300000000000002,-0.002280194795320171,0.15108287002058965,-0.13811995180392722,-0.003013221835556498,-0.01442599435697386,-0.006330148937182864,5.0,5.00228019479532,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.03400000000000002,-0.0024204029351898412,0.15107990872439264,-0.14229621962024303,-0.00290949887502482,-0.014782098740453069,-0.006100581316293871,5.0,5.00242040293519,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.035000000000000024,-0.002564787017697119,0.15107705071254454,-0.14647183681846393,-0.002806703169341583,-0.015125115319707935,-0.005873405598846347,5.0,5.002564787017697,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.036000000000000025,-0.002713346391445558,0.15107429491441826,-0.15064680184468301,-0.0027051150586146055,-0.015455198729138794,-0.0056492217862055384,5.0,5.002713346391445,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.037000000000000026,-0.0028660804034900305,0.15107163999766118,-0.15482111315271302,-0.002604978227864302,-0.015772535657521188,-0.00542855003620559,5.0,5.00286608040349,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.03800000000000003,-0.0030229883993370243,0.15106908440317507,-0.15899476918993907,-0.0025065030122592893,-0.01607734048234209,-0.005211837860898292,5.0,5.003022988399337,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.03900000000000003,-0.0031840697229327656,0.15106662637692225,-0.16316776838700536,-0.002409869442713536,-0.016369851300000217,-0.004999466754826442,5.0,5.003184069722932,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.04000000000000003,-0.0033493237166426697,0.15106426399880807,-0.1673401091506777,-0.0023152300512696324,-0.016650326320536243,-0.004791758298347182,5.0,5.003349323716643,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.04100000000000003,-0.0035187497212250023,0.15106199520887023,-0.17151178985931953,-0.002222712454218337,-0.01691904059800062,-0.00458897977677619,5.0,5.003518749721225,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.04200000000000003,-0.003692347075801122,0.1510598178309894,-0.17568280886050075,-0.0021324217295453493,-0.01717628306980335,-0.004391349352711394,5.0,5.003692347075801,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.04300000000000003,-0.003870115117824222,0.1510577295943187,-0.17985316447033034,-0.0020444426040482186,-0.017422353880440413,-0.004199040825800336,5.0,5.003870115117825,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.04400000000000003,-0.004052053183048125,0.15105572815261525,-0.18402285497416473,-0.001958841464316688,-0.01765756196687304,-0.0040121880114043435,5.0,5.004052053183048,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.04500000000000003,-0.004238160605497344,0.15105381110164337,-0.1881918786283975,-0.0018756682047093164,-0.01788222288456376,-0.0038308887670605255,5.0,5.004238160605498,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.046000000000000034,-0.004428436717439367,0.15105197599480608,-0.19236023366308122,-0.0017949579244857928,-0.01809665685476157,-0.0036552086933229013,5.0,5.004428436717439,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.047000000000000035,-0.004622880849359899,0.15105022035715027,-0.19652791828517235,-0.0017167324853530263,-0.01830118701509028,-0.0034851845334566253,5.0,5.00462288084936,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.048000000000000036,-0.0048214923299415785,0.1510485416978797,-0.20069493068222352,-0.001641001939856702,-0.018496137856840456,-0.003320827294539461,5.0,5.004821492329942,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.04900000000000004,-0.005024270486046551,0.15104693752150014,-0.20486126902637714,-0.0015677658402845226,-0.018681833833606887,-0.0031621251107805458,5.0,5.005024270486047,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.05000000000000004,-0.005231214642703134,0.15104540533771157,-0.20902693147853912,-0.0014970144370416902,-0.018858598127059367,-0.0030090458682680335,5.0,5.005231214642703,2.2115343618880767,-2.2115343618880767,1,0.0,0.0,2.0,0,0.0,0.0,27.669526383828885,-2.7652381907046517,0.0,0.0,0.0,2.306805074971165,-9.0,0.0,0.0
0.05100000000000004,-0.0054405743888102645,0.15104394237170332,-0.20969230493296362,-0.0014293247282998953,-0.01898956757078803,-0.0015909949116743325,5.0,5.00544057438881,0.36466290383278366,-0.36466290383278366,1,-8.54731497514245,-19.903231272723286,0.6294866523237228,1,-0.49686163179646137,-0.9968313336128947,24.67753638799228,-9.382126876922666,0.0,0.0,-2.991989995836605,-0.9913237048837442,-9.0,0.0,-1.4913305606697256
0.05200000000000004,-0.005650598780136346,0.1510425458765903,-0.2103562580414199,-0.0013640692156505674,-0.019044011391976284,-0.00033529627688486975,5.0,5.005650598780137,0.36466290383278366,-0.36466290383278366,1,-8.54731497514245,-19.903231272723286,0.6294866523237228,1,-0.49686163179646137,-0.9968313336128947,24.67753638799228,-9.382126876922666,0.0,0.0,-2.991989995836605,-0.9913237048837442,-9.0,0.0,-1.4913305606697256
0.05300000000000004,-0.005861286499037946,0.15104121342992521,-0.21101899095317753,-0.001301223050823315,-0.019030813442938846,0.0007724529757583566,5.0,5.005861286499038,0.36466290383278366,-0.36466290383278366,1,-8.54731497514245,-19.903231272723286,0.6294866523237228,1,-0.49686163179646137,-0.9968313336128947,24.67753638799228,-9.382126876922666,0.0,0.0,-2.991989995836605,-0.9913237048837442,-9.0,0.0,-1.4913305606697256
0.05400000000000004,-0.006072636413031008,0.15103994263797096,-0.21168067456032658,-0.0012407538429771757,-0.018958065309610844,0.001745519674389213,5.0,5.006072636413031,0.36466290383278366,-0.36466290383278366,1,-8.54731497514245,-19.903231272723286,0.6294866523237228,1,-0.49686163179646137,-0.9968313336128947,24.67753638799228,-9.382126876922666,0.0,0.0,-2.991989995836605,-0.9913237048837442,-9.0,0.0,-1.4913305606697256
0.05500000000000004,-0.0062846475475988595,0.15103873114271224,-0.21234145453259184,-0.0011826227080186968,-0.018833128981857586,0.0025961181345321356,5.0,5.006284647547599,0.36466290383278366,-0.36466290383278366,1,-8.54731497514245,-19.903231272723286,0.6294866523237228,1,-0.49686163179646137,-0.9968313336128947,24.67753638799228,-9.382126876922666,0.0,0.0,-2.991989995836605,-0.9913237048837442,-9.0,0.0,-1.4913305606697256
0.05600000000000004,-0.006497319062761607,0.15103757662785672,-0.2130014548176495,-0.0011267852393063967,-0.018662694904664216,0.003335487868297155,5.0,5.0064973190627615,0.36466290383278366,-0.36466290383278366,1,-8.54731497514245,-19.903231272723286,0.6294866523237228,1,-0.49686163179646137,-0.9968313336128947,24.67753638799228,-9.382126876922666,0.0,0.0,-2.991989995836605,-0.9913237048837442,-9.0,0.0,-1.4913305606697256
0.057000000000000044,-0.006710650232907769,0.1510364768239055,-0.21366078067603178,-0.0010731923986107455,-0.0184528357358574,0.003973965810885039,5.0,5.0067106502329075,0.36466290383278366,-0.36466290383278366,1,-8.54731497514245,-19.903231272723286,0.6294866523237228,1,-0.49686163179646137,-0.9968313336128947,24.67753638799228,-9.382126876922666,0.0,0.0,-2.991989995836605,-0.9913237048837442,-9.0,0.0,-1.4913305606697256
0.058000000000000045,-0.00692464042945354,0.1510354295123722,-0.21431952131090176,-0.0010217913280981517,-0.01820905611352593,0.004521053442665369,5.0,5.006924640429453,0.36466290383278366,-0.36466290383278366,1,-8.54731497514245,-19.903231272723286,0.6294866523237228,1,-0.49686163179646137,-0.9968313336128947,24.67753638799228,-9.382126876922666,0.0,0.0,-2.991989995836605,-0.9913237048837442,-9.0,0.0,-1.4913305606697256
0.059000000000000045,-0.007139289105951475,0.15103443252922868,-0.21497775214528966,-0.0009725260855082277,-0.017936338715403243,0.004985479158603841,5.0,5.007139289105951,0.36466290383278366,-0.36466290383278366,1,-8.54731497514245,-19.903231272723286,0.6294866523237228,1,-0.49686163179646137,-0.9968313336128947,24.67753638799228,-9.382126876922666,0.0,0.0,-2.991989995836605,-0.9913237048837442,-9.0,0.0,-1.4913305606697256
0.060000000000000046,-0.007354595785319495,0.15103348376765277,-0.21563553679266426,-0.0009253383056978291,-0.01763918687302889,0.005375256212383396,5.0,5.007354595785319,0.36466290383278366,-0.36466290383278366,1,-8.54731497514245,-19.903231272723286,0.6294866523237228,1,-0.49686163179646137,-0.9968313336128947,24.67753638799228,-9.382126876922666,0.0,0.0,-2.991989995836605,-0.9913237048837442,-9.0,0.0,-1.4913305606697256
0.06100000000000005,-0.0075705600489040245,0.1510325811801495,-0.2162929287608464,-0.0008801677924121116,-0.017321663985405966,0.005697736539967516,5.0,5.007570560048904,0.36466290383278366,-0.36466290383278366,1,-8.54731497514245,-19.903231272723286,0.6294866523237228,1,-0.49686163179646137,-0.9968313336128947,24.67753638799228,-9.382126876922666,0.0,0.0,-2.991989995836605,-0.9913237048837442,-9.0,0.0,-1.4913305606697256
0.06200000000000005,-0.007787181527128431,0.15103172278011395,-0.21694997292414717,-0.0008369530445803432,-0.01698742996001819,0.005959660746424754,5.0,5.007787181527129,0.36466290383278366,-0.36466290383278366,1,-8.54731497514245,-19.903231272723286,0.6294866523237228,1,-0.49686163179646137,-0.9968313336128947,24.67753638799228,-9.382126876922666,0.0,0.0,-2.991989995836605,-0.9913237048837442,-9.0,0.0,-1.4913305606697256
0.06300000000000004,-0.008004459891510562,0.15103090664289834,-0.21760670679413865,-0.000795631721676296,-0.016639774893371394,0.006167204520422555,5.0,5.00800445989151,0.36466290383278366,-0.36466290383278366,1,-8.54731497514245,-19.903231272723286,0.6294866523237228,1,-0.49686163179646137,-0.9968313336128947,24.67753638799228,-9.382126876922666,0.0,0.0,-2.991989995836605,-0.9913237048837442,-9.0,0.0,-1.4913305606697256
0.06400000000000004,-0.008222394847861542,0.15103013090644254,-0.2182631616155596,-0.0007561410527726492,-0.016281650188597875,0.006326021722764824,5.0,5.008222394847862,0.36466290383278366,-0.36466290383278366,1,-8.54731497514245,-19.903231272723286,0.6294866523237228,1,-0.49686163179646137,-0.9968313336128947,24.67753638799228,-9.382126876922666,0.0,0.0,-2.991989995836605,-0.9913237048837442,-9.0,0.0,-1.4913305606697256
0.06500000000000004,-0.008440986130502806,0.1510293937715217,-0.218919363310446,-0.0007184181938981505,-0.01591569729403151,0.006441284378592499,5.0,5.008440986130503,0.36466290383278366,-0.36466290383278366,1,-8.54731497514245,-19.903231272723286,0.6294866523237228,1,-0.49686163179646137,-0.9968313336128947,24.67753638799228,-9.382126876922666,0.0,0.0,-2.991989995836605,-0.9913237048837442,-9.0,0.0,-1.4913305606697256
0.06600000000000004,-0.008660233497359851,0.15102869350166034,-0.2195753332906011,-0.0006824005381956892,-0.015544274233957572,0.006517719787270711,5.0,5.00866023349736,0.36466290383278366,-0.36466290383278366,1,-8.54731497514245,-19.903231272723286,0.6294866523237228,1,-0.49686163179646137,-0.9968313336128947,24.67753638799228,-9.382126876922666,0.0,0.0,-2.991989995836605,-0.9913237048837442,-9.0,0.0,-1.4913305606697256
0.06700000000000005,-0.008880136725810039,0.15102802842275836,-0.22023108915591944,-0.0006480259832111398,-0.015169480090899138,0.006559644949474144,5.0,5.00888013672581,0.36466290383278366,-0.36466290383278366,1,-8.54731497514245,-19.903231272723286,0.6294866523237228,1,-0.49686163179646137,-0.9968313336128947,24.67753638799228,-9.382126876922666,0.0,0.0,-2.991989995836605,-0.9913237048837442,-9.0,0.0,-1.4913305606697256
0.06800000000000005,-0.00910069560917807,0.15102739692246916,-0.22088664529381316,-0.0006152331594305389,-0.014793177587762786,0.00657099849746095,5.0,5.009100695609178,0.36466290383278366,-0.36466290383278366,1,-8.54731497514245,-19.903231272723286,0.6294866523237228,1,-0.49686163179646137,-0.9968313336128947,24.67753638799228,-9.382126876922666,0.0,0.0,-2.991989995836605,-0.9913237048837442,-9.0,0.0,-1.4913305606697256
0.06900000000000005,-0.009321909953787049,0.1510267974493672,-0.22154201339301025,-0.0005839616239437733,-0.014417013907874811,0.006555370301931593,5.0,5.009321909953787,0.36466290383278366,-0.36466290383278366,1,-8.54731497514245,-19.903231272723286,0.6294866523237228,1,-0.49686163179646137,-0.9968313336128947,24.67753638799228,-9.382126876922666,0.0,0.0,-2.991989995836605,-0.9913237048837442,-9.0,0.0,-1.4913305606697256
0.07000000000000005,-0.009543779576485405,0.15102622851193764,-0.22219720288326747,-0.000554152022856284,-0.014042439881344751,0.0065160289171232715,5.0,5.009543779576485,0.36466290383278366,-0.36466290383278366,1,-8.54731497514245,-19.903231272723286,0.6294866523237228,1,-0.49686163179646137,-0.9968313336128947,24.67753638799228,-9.382126876922666,0.0,0.0,-2.991989995836605,-0.9913237048837442,-9.0,0.0,-1.4913305606697256
0.07100000000000005,-0.009766304302580719,0.15102568867741797,-0.22285222131103738,-0.0005257462258092651,-0.013670727657248275,0.006455947014846986,5.0,5.00976630430258,0.36466290383278366,-0.36466290383278366,1,-8.54731497514245,-19.903231272723286,0.6294866523237228,1,-0.49686163179646137,-0.9968313336128947,24.67753638799228,-9.382126876922666,0.0,0.0,-2.991989995836605,-0.9913237048837442,-9.0,0.0,-1.4913305606697256
0.07200000000000005,-0.00998948396412088,0.15102517657051762,-0.2235070746598144,-0.0004986874357047877,-0.013302986972782644,0.006377824947959622,5.0,5.009989483964121,0.36466290383278366,-0.36466290383278366,1,-8.54731497514245,-19.903231272723286,0.6294866523237228,1,-0.49686163179646137,-0.9968313336128947,24.67753638799228,-9.382126876922666,0.0,0.0,-2.991989995836605,-0.9913237048837442,-9.0,0.0,-1.4913305606697256
0.07300000000000005,-0.01021331839847113,0.15102469087203904,-0.2241617676227418,-0.00047292027647665986,-0.012940180122774108,0.006284112574246818,5.0,5.010213318398471,0.36466290383278366,-0.36466290383278366,1,-8.54731497514245,-19.903231272723286,0.6294866523237228,1,-0.49686163179646137,-0.9968313336128947,24.67753638799228,-9.382126876922666,0.0,0.0,-2.991989995836605,-0.9913237048837442,-9.0,0.0,-1.4913305606697256
