episode,x,gp_v_pred,gp_v_std,gp_w_pred,gp_w_std
0,3.189075630252101,-0.08883847666015621,81.2396706797812,0.01023382256487304,81.2396706797812
0,3.235294117647059,-0.07493351970386453,81.23981173053805,0.00884704511373502,81.23981173053805
0,3.281512605042017,-0.06292984294699044,81.23991422841522,0.007616530734709137,81.23991422841522
0,3.327731092436975,-0.05261917505110114,81.23998804538566,0.006529727611238378,81.23998804538566
0,3.3739495798319328,-0.04380660851546403,81.24004073251454,0.005574338727635686,81.24004073251454
0,3.420168067226891,-0.03631154507404921,81.24007800298635,0.004738434195182606,81.24007800298635
0,3.466386554621849,-0.029968194031673834,81.24010413316168,0.004010547294918565,81.24010413316168
0,3.5126050420168067,-0.024625687393464046,81.24012229006574,0.003379754088253306,81.24012229006574
0,3.558823529411765,-0.02014787541955565,81.24013479461946,0.0028357366364846204,81.24013479461946
0,3.6050420168067228,-0.01641286401885378,81.24014333006686,0.0023688301473747675,81.24014333006686
0,3.651260504201681,-0.013312351613360696,81.24014910465131,0.001970054680708211,81.24014910465131
0,3.697478991596639,-0.010750818174058152,81.24015297683609,0.001631132355926157,81.24015297683609
0,3.7436974789915967,-0.008644613436968374,81.24015555041031,0.0013444912831039324,81.24015555041031
0,3.789915966386555,-0.0069209851985803095,81.24015724578966,0.0011032576629739776,81.24015724578966
0,3.8361344537815127,-0.005517082359115216,81.2401583527977,0.0009012376607987482,81.2401583527977
0,3.882352941176471,-0.004378961274205673,81.24015906925838,0.0007328907482199443,81.24015906925838
0,3.928571428571429,-0.0034606181818614967,81.24015952887477,0.0005932962284763699,81.24015952887477
0,3.9747899159663866,-0.0027230651331377337,81.24015982113112,0.00047811461987992687,81.24015982113112
0,4.0210084033613445,-0.002133462066545827,81.24016000533607,0.0003835454795604043,81.24016000533607
0,4.067226890756302,-0.0016643134817944244,81.24016012041903,0.00030628311532155533,81.24016012041903
0,4.113445378151261,-0.001292734607218328,81.24016019168735,0.0002434714697384585,81.24016019168735
0,4.159663865546219,-0.000999789008180825,81.24016023543562,0.00019265927881792488,81.24016023543562
0,4.205882352941177,-0.0007698972201033369,81.2401602620556,0.0001517564181275216,81.2401602620556
0,4.2521008403361344,-0.0005903141630594841,81.24016027811166,0.0001189921612902746,81.24016027811166
0,4.298319327731092,-0.00045067174826819364,81.24016028771138,9.28758965055565e-05,81.24016028771138
0,4.344537815126051,-0.0003425821579135374,81.2401602934008,7.216068186255767e-05,81.2401602934008
0,4.390756302521009,-0.0002592967043987607,81.24016029674333,5.580987348382041e-05,81.24016029674333
0,4.436974789915967,-0.00019541489066353564,81.2401602986899,4.2966934224421965e-05,81.2401602986899
0,4.483193277310924,-0.00014663824049967154,81.24016029981365,3.292842561225789e-05,81.24016029981365
0,4.529411764705882,-0.00010956359310518218,81.24016030045675,2.5120101676190908e-05,81.24016030045675
0,4.575630252100841,-8.151081188237635e-05,81.24016030082157,1.9075959120172948e-05,81.24016030082157
0,4.621848739495799,-6.038020287689764e-05,81.24016030102672,1.4420052185931155e-05,81.24016030102672
0,4.668067226890757,-4.453533918333903e-05,81.24016030114109,1.0850850328572711e-05,81.24016030114109
0,4.714285714285714,-3.2707416487138055e-05,81.24016030120428,8.127900132347916e-06,81.24016030120428
0,4.760504201680672,-2.391770002929585e-05,81.24016030123892,6.060547301792976e-06,81.24016030123892
0,4.806722689075631,-1.7415048361577663e-05,81.2401603012577,4.498477747791438e-06,81.2401603012577
0,4.852941176470589,-1.2625902622192967e-05,81.24016030126784,3.3238465975995958e-06,81.24016030126784
0,4.899159663865547,-9.114503913451339e-06,81.24016030127324,2.4447784773374355e-06,81.24016030127324
0,4.945378151260504,-6.551441088294347e-06,81.24016030127609,1.7900399988572484e-06,81.24016030127609
0,4.991596638655462,-4.688934750004213e-06,81.24016030127758,1.3047046622089678e-06,81.24016030127758
0,5.03781512605042,-3.3415303528789035e-06,81.24016030127838,9.466502639720502e-07,81.24016030127838
0,5.084033613445379,-2.3711051730337425e-06,81.24016030127878,6.837485369958217e-07,81.24016030127878
0,5.130252100840337,-1.6752927701002367e-06,81.24016030127898,4.916255205133629e-07,81.24016030127898
0,5.176470588235294,-1.1785971576746488e-06,81.24016030127908,3.5188864791748997e-07,81.24016030127908
0,5.222689075630252,-8.25610338087436e-07,81.24016030127913,2.5073248123207387e-07,81.24016030127913
0,5.26890756302521,-5.758643339598806e-07,81.24016030127916,1.778492853094425e-07,81.24016030127916
0,5.315126050420169,-3.999455085236422e-07,81.24016030127918,1.25583190436606e-07,81.24016030127918
0,5.3613445378151265,-2.7657778708908163e-07,81.24016030127918,8.827758317145828e-08,81.24016030127918
0,5.407563025210084,-1.9044511618026776e-07,81.24016030127918,6.177468743555214e-08,81.24016030127918
0,5.453781512605042,-1.3057459275580265e-07,81.24016030127919,4.30341799163438e-08,81.24016030127919
0,5.5,-8.914234144286851e-08,81.24016030127919,2.984427258048628e-08,81.24016030127919
1,0.0,0.403454548868562,75.01568196260362,-3.0014001619762487,75.01568196260362
1,0.046218487394957986,0.40024040730511645,74.90356487104799,-2.847199155843011,74.90356487104799
1,0.09243697478991597,0.38916863297040516,74.818149145849,-2.6826938082619507,74.818149145849
1,0.13865546218487396,0.3693751706803159,74.76111830712792,-2.509989310899348,74.76111830712792
1,0.18487394957983194,0.3400651167224602,74.73392681184107,-2.331262155403347,74.73392681184107
1,0.23109243697478993,0.30053643208147385,74.73771381047108,-2.1487165579241374,74.73771381047108
1,0.2773109243697479,0.25020328028397465,74.77321360161586,-1.964541486640548,74.77321360161586
1,0.3235294117647059,0.18861828234685873,74.84067102253168,-1.7808694296738246,74.84067102253168
1,0.3697478991596639,0.11549296820320265,74.93977038955447,-1.599737939877203,74.93977038955447
1,0.41596638655462187,0.030715714752432177,75.06958601157352,-1.4230548583069584,75.06958601157352
1,0.46218487394957986,-0.06563350058002726,75.22856077221823,-1.2525679607531917,75.22856077221823
1,0.5084033613445378,-0.17327213849595324,75.41451697519065,-1.0898395956926255,75.41451697519065
1,0.5546218487394958,-0.2917084473924767,75.62470084003841,-0.9362266994608444,75.62470084003841
1,0.6008403361344539,-0.42023953130853897,75.85585906036708,-0.7928663896348844,75.85585906036708
1,0.6470588235294118,-0.5579544139263906,76.10434303929442,-0.6606671625058027,76.10434303929442
1,0.6932773109243697,-0.7037422311126491,76.36623411663906,-0.5403055556376692,76.36623411663906
1,0.7394957983193278,-0.8563055302977851,76.63748151969483,-0.43222799329132844,76.63748151969483
1,0.7857142857142858,-1.0141784966064886,76.91404403081839,-0.33665740949071576,76.91404403081839
1,0.8319327731092437,-1.175749768704371,77.19202647714742,-0.25360414564387224,77.19202647714742
1,0.8781512605042017,-1.3392893584440015,77.46780301759577,-0.1828805479992024,77.46780301759577
1,0.9243697478991597,-1.5029790525946316,77.73812067087002,-0.12411864221140956,77.73812067087002
1,0.9705882352941178,-1.6649455570316838,78.00017839144914,-0.07679023884297154,78.00017839144914
1,1.0168067226890756,-1.8232955501474144,78.25167904664649,-0.04022882171875253,78.25167904664649
1,1.0630252100840336,-1.9761517433692433,78.49085368491217,-0.013652585913747631,78.49085368491217
1,1.1092436974789917,-2.1216890087050055,78.71645934566149,0.003811975291520664,78.71645934566149
1,1.1554621848739497,-2.25816962457033,78.92775322660184,0.01310649312553025,78.92775322660184
1,1.2016806722689077,-2.38397671466738,79.12444721222896,0.015217661350405365,79.12444721222896
1,1.2478991596638656,-2.49764500724491,79.30664754242889,0.01115513788617406,79.30664754242889
1,1.2941176470588236,-2.597888123757812,79.47478475739558,0.0019307961525418804,79.47478475739558
1,1.3403361344537816,-2.6836217120288346,79.62953902479927,-0.011460350708408562,79.62953902479927
1,1.3865546218487395,-2.75398186671716,79.77176558752208,-0.028057292716479054,79.77176558752208
1,1.4327731092436975,-2.8083384235982507,79.9024244342276,-0.04694803509859469,79.9024244342276
1,1.4789915966386555,-2.8463028693739183,80.0225174693036,-0.06728234125935195,80.0225174693036
1,1.5252100840336136,-2.8677307692417493,80.13303552597387,-0.08828212578311145,80.13303552597387
1,1.5714285714285716,-2.872718774893471,80.2349166064977,-0.10924947059119638,80.2349166064977
1,1.6176470588235294,-2.861596430132348,80.32901581870179,-0.12957228800485687,80.32901581870179
1,1.6638655462184875,-2.8349131349635,80.41608666740551,-0.148727701451568,80.41608666740551
1,1.7100840336134455,-2.7934207567604403,80.49677269648362,-0.16628325712188996,80.49677269648362
1,1.7563025210084033,-2.7380524852372226,80.5716079877746,-0.18189611824042373,80.5716079877746
1,1.8025210084033614,-2.6698986130636158,80.64102471562168,-0.1953104267484509,80.64102471562168
1,1.8487394957983194,-2.590179984189689,80.70536582339271,-0.20635304483132622,80.70536582339271
1,1.8949579831932775,-2.5002198858869775,80.76490091126699,-0.2149279107032669,80.76490091126699
1,1.9411764705882355,-2.4014151682135783,80.81984357455171,-0.2210092583169292,80.81984357455171
1,1.9873949579831933,-2.295207356908655,80.87036867533885,-0.2246339595607303,80.87036867533885
1,2.033613445378151,-2.1830544845455933,80.91662833286244,-0.22589324947103684,80.91662833286244
1,2.0798319327731094,-2.0664043025426615,80.95876574686895,-0.22492409023955773,80.95876574686895
1,2.1260504201680672,-1.9466694570471503,80.99692629502381,-0.22190041866451615,80.99692629502381
1,2.1722689075630255,-1.8252051181254139,81.03126564722591,-0.21702450444412946,81.03126564722591
1,2.2184873949579833,-1.7032894486868209,81.06195489999192,-0.21051862442947034,81.06195489999192
1,2.264705882352941,-1.5821071910796078,81.0891829427303,-0.20261723112908214,81.0891829427303
1,2.3109243697478994,-1.4627365397051726,81.11315642019878,-0.19355976383568496,81.11315642019878
1,2.357142857142857,-1.346139361209591,81.13409775221433,-0.18358421860660457,81.13409775221433
1,2.4033613445378155,-1.2331547234201423,81.15224171705779,-0.1729215603704244,81.15224171705779
1,2.4495798319327733,-1.12449560325034,81.16783110607523,-0.16179102770278142,81.16783110607523
1,2.495798319327731,-1.0207485648088017,81.18111192251617,-0.1503963495620937,81.18111192251617
1,2.5420168067226894,-0.9223761336568526,81.19232853723094,-0.13892286438407986,81.19232853723094
1,2.588235294117647,-0.8297215427123756,81.20171913696302,-0.12753550630887212,81.20171913696302
1,2.634453781512605,-0.7430154901112562,81.20951171638421,-0.11637760154373922,81.20951171638421
1,2.6806722689075633,-0.6623845291876229,81.21592078029576,-0.10557040038891952,81.21592078029576
1,2.726890756302521,-0.5878607048602191,81.22114484359264,-0.09521325748393306,81.22114484359264
1,2.773109243697479,-0.5193920578281226,81.22536474804147,-0.08538436433745744,81.22536474804147
1,2.819327731092437,-0.4568536364472191,81.22874275936748,-0.0761419340292786,81.22874275936748
1,2.865546218487395,-0.40005868405462053,81.23142236677347,-0.0675257377377676,81.23142236677347
1,2.9117647058823533,-0.34876970476015945,81.23352867969437,-0.05955889599115949,81.23352867969437
1,2.957983193277311,-0.3027091511939206,81.23516930218251,-0.05224983368812097,81.23516930218251
1,3.004201680672269,-0.2615695213066376,81.23643556195016,-0.045594316361261544,81.23643556195016
1,3.050420168067227,-0.22502269611462555,81.2374039764933,-0.03957749523709886,81.2374039764933
1,3.096638655462185,-0.1927283945070215,81.23813785046589,-0.03417589974385793,81.23813785046589
1,3.1428571428571432,-0.16434166338743506,81.23868891423989,-0.029359327668540214,81.23868891423989
1,3.189075630252101,-0.13951936028184653,81.2390989312998,-0.025092594637209586,81.2390989312998
1,3.235294117647059,-0.11792562019591424,81.2394012200708,-0.021337115571308685,81.2394012200708
1,3.281512605042017,-0.09923632830688112,81.23962205266655,-0.018052300893215634,81.23962205266655
1,3.327731092436975,-0.08314264469785182,81.23978190798087,-0.015196759275344807,81.23978190798087
1,3.3739495798319328,-0.06935364668481991,81.23989656902914,-0.012729306473204138,81.23989656902914
1,3.420168067226891,-0.057598168488445234,81.23997806428017,-0.010609786174785696,81.23997806428017
1,3.466386554621849,-0.04762592737281324,81.24003545997009,-0.008799713822534527,81.24003545997009
1,3.5126050420168067,-0.0392080303676795,81.24007551528885,-0.007262758069630837,81.24007551528885
1,3.558823529411765,-0.0321369568585379,81.24010321521827,-0.005965077016454878,81.24010321521827
1,3.6050420168067228,-0.026226110279672477,81.24012219706897,-0.004875527766612708,81.24012219706897
1,3.651260504201681,-0.021309027510045153,81.24013508680206,-0.003965768299408312,81.24013508680206
1,3.697478991596639,-0.017238327971864698,81.24014376039433,-0.0032102703409054856,81.24014376039433
1,3.7436974789915967,-0.013884476455184258,81.24014954412618,-0.002586260994606737,81.24014954412618
1,3.789915966386555,-0.011134424873742832,81.24015336599554,-0.002073609524033182,81.24015336599554
1,3.8361344537815127,-0.008890188965744866,81.24015586868306,-0.0016546740087854395,81.24015586868306
1,3.882352941176471,-0.007067406783084901,81.24015749275456,-0.0013141207517771702,81.24015749275456
1,3.928571428571429,-0.005593916981390751,81.24015853717671,-0.0010387274074410147,81.24015853717671
1,3.9747899159663866,-0.004408386673507764,81.24015920279324,-0.0008171789174600957,81.24015920279324
1,4.0210084033613445,-0.0034590111121545336,81.24015962318477,-0.0006398635503367389,81.24015962318477
1,4.067226890756302,-0.0027023008308945246,81.24015988631479,-0.0004986746932818462,81.24015988631479
1,4.113445378151261,-0.0021019661484092816,81.24016004953656,-0.00038682257174397355,81.24016004953656
1,4.159663865546219,-0.0016279041351577386,81.24016014987834,-0.0002986587908952107,81.24016014987834
1,4.205882352941177,-0.001255289223153662,81.24016021101279,-0.0002295155098120498,81.24016021101279
1,4.2521008403361344,-0.0009637655505545413,81.2401602479272,-0.00017556016861604642,81.2401602479272
1,4.298319327731092,-0.0007367367957629468,81.24016027001818,-0.00013366597993511725,81.24016027001818
1,4.344537815126051,-0.0005607475819703368,81.24016028312053,-0.00010129785225421878,81.24016028312053
1,4.390756302521009,-0.0004249494284705446,81.2401602908225,-7.641301461818253e-05,81.2401602908225
1,4.436974789915967,-0.00032064359548578114,81.24016029530974,-5.7375338913218804e-05,81.24016029530974
1,4.483193277310924,-0.0002408929244181379,81.24016029790081,-4.288218671917414e-05,81.24016029790081
1,4.529411764705882,-0.00018019483183165895,81.24016029938373,-3.190252251382376e-05,81.24016029938373
1,4.575630252100841,-0.0001342078981786841,81.24016030022491,-2.3625015435596152e-05,81.24016030022491
1,4.621848739495799,-9.952493605687451e-05,81.24016030069785,-1.7414881497047115e-05,81.24016030069785
1,4.668067226890757,-7.348597238030592e-05,81.24016030096139,-1.277828294905651e-05,81.24016030096139
1,4.714285714285714,-5.402518884016017e-05,81.24016030110697,-9.333189573260993e-06,81.24016030110697
1,4.760504201680672,-3.954649922369418e-05,81.24016030118666,-6.78570839061476e-06,81.24016030118666
1,4.806722689075631,-2.88230727338647e-05,81.2401603012299,-4.910996032143162e-06,81.2401603012299
1,4.852941176470589,-2.091671895067162e-05,81.24016030125317,-3.5379760729622187e-06,81.24016030125317
1,4.899159663865547,-1.511361832755672e-05,81.24016030126556,-2.5371878182908064e-06,81.24016030126556
1,4.945378151260504,-1.0873403155425767e-05,81.24016030127211,-1.8111905163518537e-06,81.24016030127211
1,4.991596638655462,-7.789062968024339e-06,81.24016030127555,-1.287036005913491e-06,81.24016030127555
1,5.03781512605042,-5.55556386500926e-06,81.24016030127733,-9.104024850287341e-07,81.24016030127733
1,5.084033613445379,-3.945434072344424e-06,81.24016030127825,-6.410521574725644e-07,81.24016030127825
1,5.130252100840337,-2.789880836040083e-06,81.24016030127872,-4.493361886696173e-07,81.24016030127872
1,5.176470588235294,-1.964270174890493e-06,81.24016030127895,-3.1352221868133167e-07,81.24016030127895
1,5.222689075630252,-1.377025477994657e-06,81.24016030127906,-2.1776337309530123e-07,81.24016030127906
1,5.26890756302521,-9.61188091883116e-07,81.24016030127913,-1.5056412867239528e-07,81.24016030127913
1,5.315126050420169,-6.680375863137791e-07,81.24016030127916,-1.0362841266993391e-07,81.24016030127916
1,5.3613445378151265,-4.622958265835105e-07,81.24016030127918,-7.099981342602612e-08,81.24016030127918
1,5.407563025210084,-3.185415163110735e-07,81.24016030127918,-4.842357848465448e-08,81.24016030127918
1,5.453781512605042,-2.185443264282952e-07,81.24016030127918,-3.287592997981422e-08,81.24016030127918
1,5.5,-1.4929348995206756e-07,81.24016030127919,-2.221880975718892e-08,81.24016030127919
2,0.0,0.3715278748459541,75.0136488801077,-3.012585814778687,75.0136488801077
2,0.046218487394957986,0.36692078788218674,74.9017070685029,-2.8519880117763483,74.9017070685029
2,0.09243697478991597,0.3546672478422259,74.81644946510771,-2.6817094413927958,74.81644946510771
2,0.13865546218487396,0.3339247135547909,74.75955952855472,-2.504017194728804,74.75955952855472
2,0.18487394957983194,0.3039179731240145,74.73249268653724,-2.3212390942524195,74.73249268653724
2,0.23109243697478993,0.2639624772468263,74.73638981101587,-2.1357161900449615,74.73638981101587
2,0.2773109243697479,0.213487292366624,74.77198734375227,-1.949756167361258,74.77198734375227
2,0.3235294117647059,0.1520569750645322,74.8395323452121,-1.7655889145666475,74.8395323452121
2,0.3697478991596639,0.07939165805424153,74.93871111587268,-1.5853253857423404,74.93871111587268
2,0.41596638655462187,-0.004615349376427602,75.06859944448004,-1.410920740125853,75.06859944448004
2,0.46218487394957986,-0.09988310374131615,75.22764100319105,-1.2441425630203735,75.22764100319105
2,0.5084033613445378,-0.20613230592354803,75.41365809886669,-1.0865447747877823,75.41365809886669
2,0.5546218487394958,-0.32287882061067563,75.62389617207465,-0.9394476291250289,75.62389617207465
2,0.6008403361344539,-0.4494318311513794,75.85510044978066,-0.8039239942079242,75.85510044978066
2,0.6470588235294118,-0.5848968965799219,76.10362035169476,-0.6807919133039739,76.10362035169476
2,0.6932773109243697,-0.7281840350805542,76.36553494352827,-0.5706132565201631,76.36553494352827
2,0.7394957983193278,-0.8780208073808726,76.63679114422214,-0.4736981145077017,76.63679114422214
2,0.7857142857142858,-1.0329702190497958,76.91334565491937,-0.39011444733341616,76.91334565491937
2,0.8319327731092437,-1.1914531079203154,77.19130169141525,-0.3197023926550928,77.19130169141525
2,0.8781512605042017,-1.3517745382240252,77.46703247539874,-0.2620925580520437,77.46703247539874
2,0.9243697478991597,-1.5121535913450996,77.73728491339357,-0.21672757035440027,77.73728491339357
2,0.9705882352941178,-1.670755828911827,77.99925876098503,-0.18288613089008487,77.99925876098503
2,1.0168067226890756,-1.8257276134903015,78.25065862159782,-0.15970882640966289,78.25065862159782
2,1.0630252100840336,-1.9752314056574372,78.48971817116191,-0.14622496605977844,78.48971817116191
2,1.1092436974789917,-2.117481119792105,78.71519786451567,-0.14137975551101123,78.71519786451567
2,1.1554621848739497,-2.2507766128101285,78.9263589486335,-0.14406117163529997,78.9263589486335
2,1.2016806722689077,-2.373536403174162,79.12291779815064,-0.15312596587104021,79.12291779815064
2,1.2478991596638656,-2.4843277686921894,79.30498536571663,-0.16742429459917751,79.30498536571663
2,1.2941176470588236,-2.581893451080102,79.472996897867,-0.18582255037958983,79.472996897867
2,1.3403361344537816,-2.6651742983587408,79.62763703682823,-0.2072240443742821,79.62763703682823
2,1.3865546218487395,-2.7333273003053975,79.7697650601874,-0.23058726669344054,79.7697650601874
2,1.4327731092436975,-2.7857386119085525,79.90034437262027,-0.25494152615369714,79.90034437262027
2,1.4789915966386555,-2.8220313108295745,80.02037953576837,-0.2793998424726709,80.02037953576837
2,1.5252100840336136,-2.842067791209999,80.13086318668122,-0.30316903202237633,80.13086318668122
2,1.5714285714285716,-2.8459468526118386,80.23273423209467,-0.32555699178379705,80.23273423209467
2,1.6176470588235294,-2.833995693751099,80.3268477877971,-0.3459772449163623,80.3268477877971
2,1.6638655462184875,-2.8067571611861943,80.4139565184684,-0.3639508650124359,80.4139565184684
2,1.7100840336134455,-2.764972728300414,80.49470236780377,-0.37910594385726526,80.49470236780377
2,1.7563025210084033,-2.709561786132209,80.56961717705016,-0.3911748095145757,80.56961717705016
2,1.8025210084033614,-2.641597911496614,80.63913038127801,-0.39998923682964893,80.63913038127801
2,1.8487394957983194,-2.5622828375444193,80.7035818396817,-0.4054739207296656,80.7035818396817
2,1.8949579831932775,-2.4729188859781566,80.76323787934714,-0.4076385039187116,80.76323787934714
2,1.9411764705882355,-2.3748806285725195,80.81830878278898,-0.4065684637264475,80.81830878278898
2,1.9873949579831933,-2.2695865291895316,80.86896619453675,-0.4024151684519488,80.86896619453675
2,2.033613445378151,-2.158471277962807,80.91535922639751,-0.3953854111061137,80.91535922639751
2,2.0798319327731094,-2.042959469068556,80.95762837193375,-0.3857307183850729,80.95762837193375
2,2.1260504201680672,-1.9244411960930492,80.99591666938228,-0.37373671548769494,80.99591666938228
2,2.1722689075630255,-1.8042500476970957,81.03037785588938,-0.359712803505003,81.03037785588938
2,2.2184873949579833,-1.683643885545429,81.06118151778259,-0.343982376825382,81.06118151778259
2,2.264705882352941,-1.563788680164599,81.08851545145355,-0.3268737740350307,81.08851545145355
2,2.3109243697478994,-1.445745572826965,81.11258560273164,-0.30871211878896965,81.11258560273164
2,2.357142857142857,-1.330461226577576,81.13361404986213,-0.28981216817214417,81.13361404986213
2,2.4033613445378155,-1.2187614306788674,81.1518355406891,-0.2704722467416527,81.1518355406891
2,2.4495798319327733,-1.1113478330673061,81.16749309553063,-0.2509693059549072,81.16749309553063
2,2.495798319327731,-1.0087975973966703,81.18083315237176,-0.23155511242507565,81.18083315237176
2,2.5420168067226894,-0.9115657166274396,81.19210067003478,-0.2124535353957473,81.19210067003478
