0,113.374450557,1,42.044994755463456
1,9.893198136,0,48.74566734313965
2,70.992792175,0,41.53948941076523
3,58.606567674000004,0,41.96189550890427
4,6.719368166000001,0,50.74828260085162
5,108.90455894600001,0,41.736252319714254
6,36.490891808,0,42.30833819655121
7,82.733091759,0,41.0731958505584
8,12.401200595,0,44.41301339622436
0,3.767072107,1,16.249061058729122
1,5.509234612,0,16.907652650560653
2,4.101240730000001,0,27.240048976171586
3,3.2999752420000004,0,17.740736610749188
4,3.582137873,0,28.30774634414249
0,10.585682437000001,1,102.92533538497497
1,8.029673604000001,0,60.29443146586418
2,7.101806715,0,58.46357652213838
3,3.22689685,0,54.146092956716366
4,22.761525005000003,0,57.03182921806971
5,5.6020722130000005,0,94.05972106414929
6,17.204344322,0,57.98438263215082
7,6.3043801120000005,0,53.16923933848739
8,4.7065973020000005,0,45.49165882666906
9,5.6036157310000005,0,58.16991662769987
10,1.20518313,1,56.03205416752742
11,5.3833805560000005,0,52.75140327973799
12,2.1021756160000002,0,72.93929035013372
13,3.002916602,0,63.90715100688319
14,2.302599771,0,84.62002325057983
15,16.547751542,0,63.48525158514887
16,3.8452138070000004,0,48.54003282082387
17,4.621366791000001,0,47.296638356878404
18,7.038364324000001,0,43.9139682497297
19,30.126466472,0,63.411004202023
20,2.305520563,1,51.9715940952301
21,5.4392784590000005,0,45.496069899472324
22,4.6915954740000005,0,57.343486582979246
23,1.517508949,0,71.70873156189919
24,3.92425242,0,46.830592608451845
25,3.703644155,0,53.7003369080393
26,4.846342947,0,79.74725177336713
27,3.203745967,0,52.900054050214365
28,11.417594214000001,0,60.853098120605736
29,7.557541366000001,0,48.465204665535374
30,1.205814937,1,62.38825592627892
31,2.1649349090000003,0,52.03595419363542
32,7.10130771,0,51.378321727116905
33,6.203598406,0,65.22067177863349
34,10.457994962,0,61.27461258797418
35,4.7104943950000004,0,56.37968002756437
36,3.6244479600000004,0,47.63449377626986
37,1.4077250140000002,0,76.97759405771892
38,1.410246155,0,69.20761397679647
39,1.90374948,0,46.758212661743165
